District,Fine amount,Crime_Count,Category,Latitude,Longitude,Name,Rating,Review Count
santa monica,66.928,"7,551",indpak,34.0481,-118.46312,Craft,5,"1,054"
beverly hills,66.7185,"9,368",newamerican,34.0596,-118.41434,Chubby Pie,4,"1,666"
santa monica,66.928,"7,551",pizza,33.9885,-118.47475,Coast Beach Cafe & Bar,5,1
santa monica,66.928,"7,551",bars,34.006735,-118.491883,The Mar Vista,3.5,355
culver city,69.207,"11,185",newamerican,34.004642,-118.432262,Oasis Mediterranean Cuisine,4,413
culver city,69.207,"11,185",mediterranean,34.047352,-118.376295,Daikokuya Sawtelle,4.5,258
culver city,69.207,"11,185",ramen,34.037902,-118.440842,Fig & Olive - Melrose Place,4,"1,454"
culver city,69.207,"11,185",sandwiches,33.979228,-118.4395,Zabies,5,"1,877"
west hollywood,69.132,"28,891",mediterranean,34.083475,-118.376174,Great White,4,"2,430"
santa monica,66.928,"7,551",tradamerican,34.020154,-118.453954,Bazille - Nordstrom,4,254
santa monica,66.928,"7,551",cafes,33.987672,-118.472055,Pikoh,4,423
santa monica,66.928,"7,551",newamerican,34.0136,-118.49479,The Veranda,4.5,25
santa monica,66.928,"7,551",breakfast_brunch,34.029634,-118.449184,Wahoo's Fish Tacos,4,154
santa monica,66.928,"7,551",breakfast_brunch,34.01386,-118.49717,Sage Plant Based Bistro,3.5,83
santa monica,66.928,"7,551",mexican,34.019428,-118.497684,Pho Fever Bistro,4,333
culver city,69.207,"11,185",vegan,34.006538,-118.41216,Amelia's Espresso & Panini,4,"2,133"
santa monica,66.928,"7,551",vietnamese,34.031458,-118.4454,Mason,4,206
santa monica,66.928,"7,551",coffee,34.0016,-118.482989,Sonoritas Prime Tacos,4.5,477
santa monica,66.928,"7,551",supperclubs,34.028376,-118.518958,Pasta Sisters - Culver City,5,3
culver city,69.207,"11,185",mexican,34.04093,-118.44328,High Rooftop Lounge,4,725
culver city,69.207,"11,185",italian,34.030029,-118.383983,Gladstones,4,921
santa monica,66.928,"7,551",lounges,33.986956,-118.47245,Makani,3.5,657
santa monica,66.928,"7,551",seafood,34.038396,-118.556776,Dhaba Cuisine of India,3,"1,949"
santa monica,66.928,"7,551",newamerican,33.997981,-118.47331,Clutch,4,174
santa monica,66.928,"7,551",indpak,34.006151,-118.488148,Rasselbock L.A. Kitchen & Beer Garden,4,258
santa monica,66.928,"7,551",mexican,34.000149,-118.465896,Fellow,4,436
culver city,69.207,"11,185",german,34.00413,-118.43102,A Food Affair,4,106
beverly hills,66.7185,"9,368",catering,34.06116,-118.44464,Shake Ramen,4.5,154
beverly hills,66.7185,"9,368",french,34.051909,-118.384321,Donut Princess LA,5,"1,243"
santa monica,66.928,"7,551",foodtrucks,34.00535,-118.47979,Lemonade,4,136
santa monica,66.928,"7,551",donuts,34.025832,-118.483316,Catch,4.5,104
santa monica,66.928,"7,551",poke,34.01733,-118.49753,Plan Check Kitchen + Bar - Sawtelle,3.5,249
santa monica,66.928,"7,551",seafood,34.006833,-118.491222,Pizzana,3.5,244
santa monica,66.928,"7,551",gastropubs,34.04382,-118.44589,SaMo Pizza,4,"2,582"
santa monica,66.928,"7,551",pizza,34.053392,-118.466013,Mrs. Winston's - L.A.'s Best Salad Bar,4,605
santa monica,66.928,"7,551",pizza,34.018018,-118.472501,The Penthouse at Mastro's,4,70
santa monica,66.928,"7,551",healthmarkets,34.02041,-118.45251,Sushi Sasabune,4.5,279
beverly hills,66.7185,"9,368",steak,34.068843,-118.398751,GuYi Restaurant,4,"4,630"
santa monica,66.928,"7,551",sushi,34.04683,-118.46468,The Speak Easy,5,"1,004"
santa monica,66.928,"7,551",szechuan,34.054188,-118.465136,SuperFood Cafe,4,180
santa monica,66.928,"7,551",divebars,34.015474,-118.476708,Zinqué,4,117
santa monica,66.928,"7,551",gluten_free,34.020384,-118.496446,Ma'Kai,4,417
santa monica,66.928,"7,551",breakfast_brunch,33.988979,-118.46196,Asian Box,3.5,539
santa monica,66.928,"7,551",lounges,34.012972,-118.496462,Snug Harbor,3.5,191
santa monica,66.928,"7,551",asianfusion,34.021833,-118.465661,Prospect Gourmand,4,247
santa monica,66.928,"7,551",breakfast_brunch,34.0341,-118.4803,Rosti Tuscan Kitchen,3.5,321
beverly hills,66.7185,"9,368",breakfast_brunch,34.063398,-118.375999,Tacos Tuzo,4.5,727
santa monica,66.928,"7,551",italian,34.029153,-118.499226,The Win-Dow at American Beauty,3.5,523
santa monica,66.928,"7,551",foodtrucks,34.01758,-118.49414,Hatchet Hall,4.5,22
santa monica,66.928,"7,551",burgers,33.99808,-118.47445,Tocaya - Venice,4.5,142
culver city,69.207,"11,185",cocktailbars,33.99696,-118.43156,Ocean and Vine,4,634
santa monica,66.928,"7,551",mexican,33.986639,-118.471641,Locanda Portofino,4.5,801
santa monica,66.928,"7,551",newamerican,34.009062,-118.493241,Terzo°MDR,3.5,147
santa monica,66.928,"7,551",italian,34.029955,-118.497519,Daily Grill,3.5,270
culver city,69.207,"11,185",italian,33.986742,-118.441667,Empanada's Place,4,19
santa monica,66.928,"7,551",tradamerican,34.030017,-118.472355,Kitchen Story,3.5,284
culver city,69.207,"11,185",argentine,34.01107,-118.41964,Dagwoods,4.5,732
culver city,69.207,"11,185",korean,34.038836,-118.441993,Pure Food Organic Kitchen,4,429
santa monica,66.928,"7,551",pizza,34.022433,-118.493736,Mon Petit Poulet,4,444
santa monica,66.928,"7,551",falafel,34.007889,-118.483207,GRANVILLE,5,80
santa monica,66.928,"7,551",french,33.999539,-118.46442,Cafe Bolivar,4.5,230
beverly hills,66.7185,"9,368",newamerican,34.07713,-118.38068,Joe's Pizza,5,"1,165"
santa monica,66.928,"7,551",coffee,34.013073,-118.465869,Ocean Park Ramen,4,368
santa monica,66.928,"7,551",pizza,34.013214,-118.496253,Cholada Thai Beach Cuisine,4,"1,082"
santa monica,66.928,"7,551",ramen,34.019998,-118.45437,The Wee Chippy,4.5,132
santa monica,66.928,"7,551",thai,34.03908,-118.583825,The Galley,4,704
santa monica,66.928,"7,551",fishnchips,33.988507,-118.474756,RIZE Thai Sushi,4.5,212
santa monica,66.928,"7,551",seafood,34.003336,-118.485026,Rock'n Pies,3.5,431
santa monica,66.928,"7,551",sushi,34.004521,-118.473145,The Counter Santa Monica,4,325
santa monica,66.928,"7,551",pizza,34.024732,-118.491165,Maple Block Meat Co,4,122
santa monica,66.928,"7,551",burgers,34.019623,-118.454923,Simmzy's,4,"1,550"
culver city,69.207,"11,185",bbq,34.00922,-118.41467,Veggie Grill,4,"1,196"
santa monica,66.928,"7,551",burgers,33.979751,-118.465962,Shojin Culver City,4.5,404
santa monica,66.928,"7,551",vegetarian,34.0321,-118.48287,The Carving Board,4,950
culver city,69.207,"11,185",japanese,33.996674,-118.42868,Uplifters Kitchen,4.5,415
culver city,69.207,"11,185",sandwiches,34.028883,-118.44268,O'Briens Irish Pub,4.5,344
santa monica,66.928,"7,551",coffee,34.019261,-118.455467,Casablanca Restaurant,4.5,201
santa monica,66.928,"7,551",pubs,34.033164,-118.480643,Maria’s Italian Kitchen,4,332
santa monica,66.928,"7,551",mexican,34.001625,-118.467857,Tangaroa Fish Market & Raw Bar,4,870
santa monica,66.928,"7,551",italian,34.029224,-118.498617,Sushi Hanashi,4,10
culver city,69.207,"11,185",seafoodmarkets,33.996604,-118.432363,The sunrise brew,4,530
santa monica,66.928,"7,551",sushi,34.011579,-118.482446,Millet Crepe,4,335
santa monica,66.928,"7,551",coffee,34.029352,-118.517896,CoCo King,4,13
santa monica,66.928,"7,551",creperies,34.040563,-118.443309,Lo/Cal Coffee and Market,4,453
santa monica,66.928,"7,551",chinese,34.0316,-118.44503,Baltaire,4,10
santa monica,66.928,"7,551",coffee,34.020622,-118.467003,Belcampo Butcher Shop,4.5,231
santa monica,66.928,"7,551",steak,34.054109,-118.463847,Spago,4,711
santa monica,66.928,"7,551",butcher,34.024095,-118.491936,Killer Noodle Tsujita,4,50
beverly hills,66.7185,"9,368",newamerican,34.067606,-118.397669,Sushi Roku,4,"1,904"
culver city,69.207,"11,185",ramen,34.04029,-118.44265,WhatSUB,4,677
santa monica,66.928,"7,551",sushi,34.01411,-118.49746,The Crack Shack,3.5,926
santa monica,66.928,"7,551",sandwiches,34.026718,-118.474721,The Nickel Mine,4,48
beverly hills,66.7185,"9,368",chickenshop,34.05996,-118.41982,Bangkok West Thai Cuisine,4,346
santa monica,66.928,"7,551",gastropubs,34.046044,-118.450459,Seaside on the Pier & Sandwich Co,4,574
santa monica,66.928,"7,551",thai,34.018019,-118.492899,The Gallery Food Hall,3.5,450
santa monica,66.928,"7,551",newamerican,34.009904,-118.496505,Pizzicotto,3.5,215
santa monica,66.928,"7,551",food_court,34.01679,-118.49689,India's Oven,4,13
santa monica,66.928,"7,551",italian,34.053045,-118.46741,COD Restaurant,4,549
santa monica,66.928,"7,551",indpak,34.05029,-118.46053,Horchata Mexican Food & Bakery,5,"1,136"
west hollywood,69.132,"28,891",seafood,34.0728,-118.37363,El Cholo,4.5,665
santa monica,66.928,"7,551",mexican,34.027645,-118.50058,La Esquina,3.5,61
santa monica,66.928,"7,551",mexican,34.024506,-118.492241,Casa De Campo,4,"1,085"
culver city,69.207,"11,185",mexican,34.029222,-118.38916,Hamasaku,4.5,174
santa monica,66.928,"7,551",mexican,34.064266,-118.469056,Pann's Restaurant,4.5,99
beverly hills,66.7185,"9,368",japanese,34.048303,-118.443351,Blackship,4,510
inglewood,73.2856,"8,642",diners,33.97795,-118.37064,Taste of Tehran,4,"1,172"
west hollywood,69.132,"28,891",newamerican,34.0888,-118.3769,Casa Sanchez,4,163
beverly hills,66.7185,"9,368",persian,34.04764,-118.43542,Bento Moderno,4.5,858
culver city,69.207,"11,185",mexican,33.992799,-118.42271,YAZAWA,4,"1,208"
santa monica,66.928,"7,551",asianfusion,34.0209,-118.45284,Tandoor India,4,68
beverly hills,66.7185,"9,368",japanese,34.069113,-118.406808,Basement Tavern,4.5,238
santa monica,66.928,"7,551",indpak,34.023344,-118.461873,Plant Food + Wine,4,666
santa monica,66.928,"7,551",bars,34.00145,-118.48327,George's Burgers,3.5,473
santa monica,66.928,"7,551",salad,34.033382,-118.49398,Amandine Patisserie Cafe - Brentwood,3,37
santa monica,66.928,"7,551",vegan,33.99244,-118.47237,TRiP,4,530
santa monica,66.928,"7,551",burgers,34.00319,-118.47077,Groundwork Coffee Co.,3.5,341
santa monica,66.928,"7,551",salad,33.98938,-118.46272,Casa Nostra Ristorante,4,"1,507"
santa monica,66.928,"7,551",bakeries,34.043125,-118.468841,Flowerboy Project,4,"1,414"
santa monica,66.928,"7,551",musicvenues,34.010894,-118.480957,Chick-fil-A,3.5,183
santa monica,66.928,"7,551",coffee,34.00037,-118.47027,Tokyo Kalbi,4,453
santa monica,66.928,"7,551",italian,34.076201,-118.565252,Marsa Mediterranean Cuisine,4.5,239
santa monica,66.928,"7,551",cafes,33.99922,-118.46291,dipnmix,4,90
santa monica,66.928,"7,551",hotdogs,34.010221,-118.480079,Bacari PDR,2.5,77
culver city,69.207,"11,185",japanese,34.028999,-118.442842,Ninjin,4,135
santa monica,66.928,"7,551",mediterranean,34.04619,-118.46434,Farsi Cafe,4.5,280
beverly hills,66.7185,"9,368",waffles,34.062714,-118.448229,Taste at the Palisades,4.5,29
el segundo,69.0197,"2,527",newamerican,33.958684,-118.448352,PokeCeviche,4.5,786
santa monica,66.928,"7,551",japanese,34.015549,-118.490154,Palisades Garden Cafe,4,497
beverly hills,66.7185,"9,368",persian,34.047936,-118.435208,Tavern,4,464
santa monica,66.928,"7,551",newamerican,34.045368,-118.551782,Charcoal Venice,4,353
santa monica,66.928,"7,551",poke,34.000752,-118.482156,Maradentro Brentwood,4.5,28
santa monica,66.928,"7,551",bakeries,34.045775,-118.525127,Bread & Porridge,4,206
santa monica,66.928,"7,551",newamerican,34.05351,-118.46334,The Talpa Restaurant,4,"1,161"
santa monica,66.928,"7,551",newamerican,33.98171,-118.46299,New Bootleg Taco Stand on Venice,4,478
santa monica,66.928,"7,551",seafood,34.049827,-118.46073,Firestone Walker Brewing Company - The Propagator,4,364
santa monica,66.928,"7,551",breakfast_brunch,34.033739,-118.480489,Hugo's,3.5,434
santa monica,66.928,"7,551",mexican,34.03118,-118.446943,ROC Sawtelle,4,265
santa monica,66.928,"7,551",tacos,34.001126,-118.469817,Holy Guacamole,4.5,39
santa monica,66.928,"7,551",brewpubs,33.98972,-118.44861,Ramenya,4,607
west hollywood,69.132,"28,891",newamerican,34.0908,-118.373002,The Bombay Frankie Company,4,"1,231"
culver city,69.207,"11,185",chinese,34.03956,-118.44285,FoodShop,4,"1,656"
santa monica,66.928,"7,551",mexican,33.999266,-118.481055,Lobster & Beer,3.5,494
culver city,69.207,"11,185",ramen,34.029018,-118.442703,Green Apple Cafe,4.5,248
santa monica,66.928,"7,551",indpak,34.047,-118.44783,Vespertine,4.5,521
santa monica,66.928,"7,551",tradamerican,33.995287,-118.473199,P.F. Chang's,4.5,18
culver city,69.207,"11,185",seafood,34.026994,-118.408793,Barbianca Local Kitchen,4,631
culver city,69.207,"11,185",salad,33.99936,-118.41891,The Ramen Joint,5,11
culver city,69.207,"11,185",newamerican,34.02408,-118.381723,Amici Brentwood,4.5,180
santa monica,66.928,"7,551",chinese,34.01874,-118.498317,Churros Calientes,3,507
culver city,69.207,"11,185",italian,33.985111,-118.441029,Big Boi Filipino,4,171
inglewood,73.2856,"8,642",ramen,33.958394,-118.39418,Ekkamai Thai Restaurant,5,"1,180"
santa monica,66.928,"7,551",italian,34.048139,-118.492018,The Tripel,3.5,124
santa monica,66.928,"7,551",cafes,34.045551,-118.452777,Fork-In Aussie Pies,4,"1,825"
culver city,69.207,"11,185",filipino,34.040127,-118.443148,Fresh On Sunset,3.5,378
culver city,69.207,"11,185",thai,33.993455,-118.442344,Tratto,4,"1,077"
el segundo,69.0197,"2,527",gastropubs,33.960423,-118.446957,Teddy's Red Tacos,4,851
west hollywood,69.132,"28,891",breakfast_brunch,34.09103,-118.38239,Gushi,5,5
santa monica,66.928,"7,551",italian,34.04744,-118.52649,Meet in Paris Brentwood,4.5,80
santa monica,66.928,"7,551",tacos,33.987239,-118.472762,Rosaline,4,138
santa monica,66.928,"7,551",coffee,33.9987,-118.47341,Meet in Paris,4,71
beverly hills,66.7185,"9,368",korean,34.062302,-118.447985,Renovo,4,"1,073"
santa monica,66.928,"7,551",french,34.05287,-118.46695,New York Bagel and Deli,3.5,27
west hollywood,69.132,"28,891",peruvian,34.08257,-118.37588,Terra,4,704
culver city,69.207,"11,185",french,34.021965,-118.39627,Kreation Organic Kafe & Juicery,4,"1,451"
santa monica,66.928,"7,551",vegetarian,34.026915,-118.475403,Simpang Asia,4,152
culver city,69.207,"11,185",bagels,34.022152,-118.438774,Le Salon de Thé,4.5,291
beverly hills,66.7185,"9,368",cocktailbars,34.059017,-118.418861,Bull & Dragon,3.5,384
santa monica,66.928,"7,551",juicebars,34.02981,-118.49856,Reddi Chick BBQ,3.5,488
culver city,69.207,"11,185",indonesian,34.029081,-118.411699,"The Butcher, The Baker, The Cappuccino Maker",4,"1,471"
west hollywood,69.132,"28,891",french,34.09396,-118.37756,Izakaya Tora,5,53
santa monica,66.928,"7,551",newamerican,34.00145,-118.46766,Old Lightning,4,17
santa monica,66.928,"7,551",bbq,34.04766,-118.49051,Tower 8,3.5,150
west hollywood,69.132,"28,891",newamerican,34.092133,-118.38058,Sunnin Lebanese Cafe,4,"1,436"
beverly hills,66.7185,"9,368",sushi,34.084497,-118.384267,Alibi Room,4.5,71
santa monica,66.928,"7,551",newamerican,33.98826,-118.45146,Habayit,4.5,70
santa monica,66.928,"7,551",newamerican,34.020753,-118.50618,Nate'n Al's,3.5,14
beverly hills,66.7185,"9,368",lebanese,34.05057,-118.43726,Northern Cafe,4,"1,066"
culver city,69.207,"11,185",lounges,33.99689,-118.42654,Mala Town,4,"1,467"
santa monica,66.928,"7,551",kosher,34.030103,-118.449046,The Lazy Daisy,4.5,188
beverly hills,66.7185,"9,368",delis,34.070301,-118.402216,AOC,4,"1,527"
santa monica,66.928,"7,551",chinese,34.045788,-118.465587,Cock 'n Bull,3.5,157
santa monica,66.928,"7,551",hotpot,34.04089,-118.44337,Quicksand,4,60
santa monica,66.928,"7,551",breakfast_brunch,34.020982,-118.466369,Zankou Chicken,3.5,416
beverly hills,66.7185,"9,368",wine_bars,34.073465,-118.381881,Shin-Sen-Gumi Hakata Ramen - West L.A.,4,"2,204"
santa monica,66.928,"7,551",bars,34.004101,-118.472248,The Teriyaki House Pico,3.5,167
santa monica,66.928,"7,551",salad,34.04008,-118.464546,Thunderbird,4,275
beverly hills,66.7185,"9,368",mediterranean,34.04713,-118.44348,Maude,4,"1,333"
santa monica,66.928,"7,551",ramen,34.04683,-118.44912,Tsujita LA Artisan Noodle Annex,4,"1,130"
culver city,69.207,"11,185",japanese,34.04302,-118.42214,Masakazu,4.5,247
santa monica,66.928,"7,551",sportsbars,34.043383,-118.4689,Lonzo's Restaurant,4.5,88
beverly hills,66.7185,"9,368",newamerican,34.064571,-118.398952,Venice Ramen,4,423
culver city,69.207,"11,185",ramen,34.040153,-118.442454,El Torito,4,"1,694"
beverly hills,66.7185,"9,368",sushi,34.04764,-118.43542,Chandni,5,28
culver city,69.207,"11,185",bakeries,34.015007,-118.407244,Aliki's Greek Taverna,4.5,515
santa monica,66.928,"7,551",ramen,33.98301,-118.46093,Versailles Cuban Food,4.5,315
santa monica,66.928,"7,551",mexican,34.021965,-118.449973,The Boiling Crab,3.5,380
santa monica,66.928,"7,551",indpak,34.030896,-118.48404,Lodge Bread,4,310
inglewood,73.2856,"8,642",greek,33.95247,-118.385242,Somni,5,"1,015"
culver city,69.207,"11,185",cuban,34.02114,-118.4036,Barney's Beanery,4,"2,186"
beverly hills,66.7185,"9,368",cajun,34.06099,-118.44468,Hank's,3.5,778
culver city,69.207,"11,185",bakeries,33.997825,-118.420312,Erwin's Kitchen & Cocktails,4,564
beverly hills,66.7185,"9,368",spanish,34.065066,-118.376618,Belwood Bakery Cafe,5,72
santa monica,66.928,"7,551",breakfast_brunch,34.01609,-118.49608,Ramayani,3,"1,134"
santa monica,66.928,"7,551",newamerican,34.04839,-118.52529,Kiff Kafe,3.5,106
santa monica,66.928,"7,551",newamerican,33.98695,-118.47245,Pinches Tacos,4,338
santa monica,66.928,"7,551",bakeries,34.065134,-118.469488,Modo Mio Cucina Rustica,4.5,369
beverly hills,66.7185,"9,368",indonesian,34.050514,-118.437844,Guisados,4,498
santa monica,66.928,"7,551",cafes,34.02881,-118.45205,A-Frame,4.5,131
santa monica,66.928,"7,551",mexican,34.013216,-118.493999,Nong La Cafe,3.5,210
santa monica,66.928,"7,551",italian,34.045567,-118.525255,Layali LA,4.5,128
beverly hills,66.7185,"9,368",mexican,34.08445,-118.385323,Joan's on Third,4.5,806
culver city,69.207,"11,185",asianfusion,33.997107,-118.432285,Audrey At The Hammer,4,"1,958"
culver city,69.207,"11,185",vietnamese,34.0401,-118.443123,Il Pastaio,4,"1,341"
santa monica,66.928,"7,551",mediterranean,34.04619,-118.46434,Poke-Poke,5,49
west hollywood,69.132,"28,891",breakfast_brunch,34.072893,-118.37179,Cast Restaurant & Lounge,4,"2,249"
beverly hills,66.7185,"9,368",bars,34.059655,-118.443759,Z Garden,3.5,64
beverly hills,66.7185,"9,368",italian,34.070851,-118.400911,Moon House Chinese Cuisine,4,"1,448"
santa monica,66.928,"7,551",hawaiian,33.984534,-118.471582,Nonstop Sushi & Sake Bar,4,"1,012"
santa monica,66.928,"7,551",newamerican,34.008025,-118.490378,Atmosphere Mar Vista,3.5,60
santa monica,66.928,"7,551",mediterranean,34.02171,-118.46474,Thai Vegan II - Santa Monica,3.5,935
beverly hills,66.7185,"9,368",dimsum,34.047591,-118.443222,Anzu Japanese Gourmet,4,697
santa monica,66.928,"7,551",sushi,34.006292,-118.475073,Trastevere,3.5,435
culver city,69.207,"11,185",breakfast_brunch,34.00531,-118.42961,Matthew's Garden Cafe,4,305
santa monica,66.928,"7,551",thai,34.031076,-118.477139,Skylight Gardens,4,75
culver city,69.207,"11,185",japanese,34.041078,-118.443247,Pastina,4.5,209
santa monica,66.928,"7,551",italian,34.016068,-118.49685,Vito's Pizza,3,649
beverly hills,66.7185,"9,368",french,34.081263,-118.382661,Busby's West,4,737
santa monica,66.928,"7,551",cafes,34.046441,-118.526289,Cabo Cantina,4,268
beverly hills,66.7185,"9,368",italian,34.06003,-118.44397,Gyu-Kaku Japanese BBQ,4,654
