category,latitude,longitude,name,rating,review_count
coffee,33.979318,-118.4668473,The Local,4,5
mexican,33.9829099,-118.46109,Abhiruchi Grill,4,241
japanese,33.96185,-118.4214,Marvin,4,1405
seafood,34.00978929,-118.496597,Ms Chi Cafe,4,1360
izakaya,33.99134,-118.4679,Restaurant Oaxaca grill,3.5,272
beer_and_wine,33.989365,-118.472305,California Pizza Kitchen at Marina Del Rey,4.5,7
caribbean,34.00713348,-118.490387,Loyola Pizza,4,2050
tradamerican,34.0268208,-118.4689495,Pick Your Plate,4.5,114
breakfast_brunch,34.010176,-118.411135,Kifune Restaurant,4.5,13
tradamerican,33.99528716,-118.4731993,Umberto's Italian Restaurant,4.5,18
seafood,33.9617584,-118.4207342,Caló Kitchen + Tequila,4.5,273
mediterranean,33.976181,-118.41654,Salt Creek Grille,4.5,481
newamerican,33.97915,-118.46619,The Good Pizza,4,188
pizza,33.9830705,-118.4600561,Beachside Cafe,4.5,76
pizza,33.9993,-118.48047,Pho Show,4.5,50
mexican,33.960656,-118.446662,Pizza 24,4.5,617
tradamerican,33.9727309,-118.4463949,Ramen Yamadaya,4,10
tacos,33.99162,-118.469809,Tesse,4,98
persian,33.983207,-118.460473,Mono Poke,4,369
bakeries,33.99114,-118.44875,Malaka Brothers Spit Roasted Mediterranean,4.5,513
thai,33.991526,-118.449021,JW's Steakhouse,3.5,279
vegan,34.006538,-118.41216,Chipotle Mexican Grill,4,2133
bars,33.97607617,-118.4169616,Sweetfin,4,1145
french,33.9969597,-118.4303818,Ysabel,4,251
chinese,33.9902736,-118.4474387,Crepe Lab,4,17
italian,33.9574661,-118.4495173,El Jacalito Oaxaqueño,4,285
venues,33.88478,-118.41135,Da Kikokiko,4,1742
korean,33.989845,-118.447538,Gloria’s Restaurant,3.5,446
asianfusion,33.99710717,-118.4322845,Pizza-By-The-Slice,3.5,1958
tex-mex,33.980725,-118.4079582,Panera Bread,4,88
diners,33.88533511,-118.4096571,BJ's Restaurant & Brewhouse,4,1574
mexican,34.003606,-118.4329843,Beach Teriyaki,5,129
tradamerican,34.0042152,-118.4099328,Karuba's Yardy Kitchen,4,368
bakeries,33.9978246,-118.4203116,Venice's Seafood,4,564
mexican,33.97353404,-118.4463337,Wacky Wok,3.5,711
bbq,34.00922,-118.41467,Kettle Corn Corner,4,1196
newamerican,33.98672113,-118.4416935,Chargha House,3.5,898
fishnchips,33.988507,-118.474756,The Taste Kitchen,4.5,212
newamerican,34.020131,-118.4546141,Northgate Market,4,419
french,34.06415,-118.34367,Britt's BBQ and Catering,4,5144
japanese,34.0003097,-118.4820701,Kagura El Segundo,4.5,1265
streetvendors,33.98621913,-118.4730434,Wirin Thai Restaurant,4.5,113
breakfast_brunch,34.031699,-118.4629201,Tin Roof Bistro,4.5,643
mexican,34.00162506,-118.4678574,Nancy's Bakery,4,870
japanese,33.99648285,-118.4324799,El Tarasco,4,380
greek,33.95247039,-118.385242,My Mango Sticky Rice,4.5,1015
fashion,33.99441,-118.45286,Cali Banh Mi,4,276
french,34.0156405,-118.4940566,Five Dudley,4,282
wine_bars,34.01281,-118.46563,Campos Tacos,4,266
vegan,33.99244,-118.47237,China Express,4,530
seafood,33.97869218,-118.4533319,Phovorite Vietnamese Kitchen,3,444
bagels,34.0221523,-118.4387735,Ohev Kitchen,4.5,291
french,33.9995394,-118.4644203,The Spot Cafe & Lounge,4.5,230
bbq,34.0002887,-118.4653443,Stuff I Eat,4,2387
foodtrucks,33.98951,-118.46316,Yalla Mediterranean,4.5,28
coffee,33.98669839,-118.4418161,Westside Mediterranean,3.5,285
italian,34.01905651,-118.4556827,Ensenada's Surf N Turf Grill,4,511
izakaya,34.0367896,-118.4770312,Mario's Pizza,4.5,354
pizza,33.9885,-118.47475,Let's Be Frank,5,1
newamerican,34.00272117,-118.4067725,Fruit Gallery,4.5,39
cafes,33.973689,-118.4457957,Locali Healthy Convenience,4,34
bars,34.015401,-118.496658,Rock & Brews - El Segundo,4,3792
italian,33.97907257,-118.4663086,The Proud Bird,4,308
mediterranean,34.02157442,-118.4950109,FishBar,4,22
mediterranean,33.9972357,-118.424635,Eveleigh,4,129
burgers,33.97790157,-118.4381424,Ocean View Café,3.5,65
hawaiian,33.984534,-118.471582,Hamada Ya Bread Bar & Coffee,4,1012
italian,34.019184,-118.496009,The Izaka-Ya by Katsu-Ya Manhattan Beach,4.5,94
breakfast_brunch,34.0036127,-118.485447,Tito's Tacos,4,171
coffee,33.9880323,-118.4723342,House of Thai Taste,4,196
sandwiches,33.98873403,-118.4747823,Craig's,4.5,477
tacos,34.001126,-118.469817,Café Solar,4.5,39
argentine,34.0110704,-118.4196397,iFood Chinese,4.5,732
pizza,33.996824,-118.457977,Ali'i Fish Company,4.5,105
italian,34.008007,-118.490919,El Rincon Criollo,4,388
newamerican,33.95780682,-118.4496406,E K Valley Restaurant,3.5,1056
breakfast_brunch,33.990519,-118.465029,Fatburger,4,579
newamerican,33.9867942,-118.4420484,Royal Food,4,554
pizza,33.98541,-118.44212,Thai Talay,4.5,144
ramen,34.03957852,-118.4426696,Manhattan House,4,3819
tex-mex,34.023008,-118.39482,Pizzarito N.Y. Pizza By The Slice,4,44
newamerican,34.0888,-118.3769,Highly Likely,4,163
cuban,33.97915,-118.46619,Mixe,3.5,445
diners,34.024938,-118.4595925,Pacifique,4,576
thai,33.99681921,-118.4287453,Bee Taqueria,4,299
bakeries,33.99573898,-118.437851,Backstage Bar & Grill,4,310
japanese,34.03886,-118.44226,Hurry Curry Indian Food,4.5,490
seafood,33.88539,-118.41076,Jino's Pars,4.5,1313
newamerican,34.079289,-118.361585,Cafe Wild,4,3321
mexican,33.984462,-118.439402,Jackson Market,4,198
mideastern,33.9903199,-118.44873,Buffalo Wild Wings,4,98
breakfast_brunch,33.88610755,-118.4086716,Samosa House and Bharat Bazaar,4.5,948
italian,34.030029,-118.383983,Angler,4,921
italian,34.07117,-118.37702,Mykonos Greek Grill,5,51
vegan,33.9895838,-118.4188799,Viale Dei Romani,4.5,133
newamerican,34.031154,-118.496745,Tacomiendo,4,338
japanese,34.02507,-118.41227,New Flavors,4.5,693
delis,34.017994,-118.489223,Guckenheimer,4,4533
diners,33.97795,-118.37064,The Original Rinaldi's Deli and Cafe,4,1172
foodtrucks,33.99156,-118.44834,Sanuki Sandou,5,1
breakfast_brunch,34.00914,-118.48774,The Culver Hotel Bar & Restaurant,5,25
chinese,34.04828,-118.44338,Kabuki Japanese Restaurant,4,293
sportsbars,33.958831,-118.4488607,Sushi I-NABA Manhattan Beach,3.5,404
newamerican,33.9994497,-118.4809192,Hacienda Del Rey,4,1277
breakfast_brunch,34.2085449,-118.5108411,Humble Bee,4,1579
mediterranean,34.2086105,-118.5008735,saffRON Mediterranean Kitchen,4.5,21
egyptian,34.208584,-118.536707,Shawerma Hub,5,3
asianfusion,34.227602,-118.501498,Enjoy Bowl - North Hills,4.5,91
chicken_wings,34.201526,-118.51815,Bene Chicken Cafe,4.5,43
burgers,34.235355,-118.502123,Brick Burgers,5,82
chickenshop,34.257923,-118.522908,Firebirds,4.5,76
chickenshop,34.221182,-118.4679929,Abuelitas,4.5,110
mexican,34.208265,-118.483487,CiCi's Cafe,5,2
breakfast_brunch,34.1721901,-118.5452173,Halal House,4.5,3367
mediterranean,34.243359,-118.5354829,More Than Waffles,5,19
breakfast_brunch,34.15973393,-118.507728,Box Thai Street Food,4.5,2254
thai,34.18706576,-118.500644,Salsa & Beer,5,222
mexican,34.19335181,-118.5183014,The Nook,4,2585
breakfast_brunch,34.1601515,-118.5104688,Hawaiian Hot Chicken,4,908
hawaiian,34.23835,-118.53529,OMGrill,4.5,244
japanese,34.20158005,-118.4963608,Corner Grille,4,355
korean,34.2210583,-118.468439,Chop Shop Butcher & Grill,4.5,977
newamerican,34.1442843,-118.4090044,Scratch Bar & Kitchen,4.5,1761
butcher,34.20797333,-118.5084433,The Lake House,4.5,77
newamerican,34.15705348,-118.4839871,Unwind,4.5,443
breakfast_brunch,34.18331226,-118.491985,Joe's Cafe,4,137
newamerican,34.1721999,-118.54881,Bomb Burger,4.5,263
breakfast_brunch,34.2651553,-118.522398,Naughty Hot Chicken,4,2314
burgers,34.222415,-118.535749,Fortune House,5,43
chickenshop,34.2092236,-118.4297655,Waffle Love - Northridge,4.5,40
thai,34.2082751,-118.5078645,La Corona Bar & Grill,4.5,347
chickenshop,34.1719951,-118.4237211,Bar Uerukamu,4.5,432
breakfast_brunch,34.2413,-118.53658,Hamptons 818,4.5,842
sportsbars,34.20155,-118.49538,Rincon Criollo Peruvian Grill,4,307
japanese,34.20155893,-118.5172768,Birrieria San Marcos,4.5,66
breakfast_brunch,34.15276,-118.4581,The Smokey Cow,4,1122
peruvian,34.20869,-118.51901,Pearl District Sherman Oaks,4.5,71
streetvendors,34.227452,-118.485642,Thephilliesss,4.5,2
popuprestaurants,34.20196,-118.43757,Fruzion,5,30
newamerican,34.1494825,-118.4379178,Jo & Go House,4.5,108
cheesesteaks,34.242386,-118.535045,The Pizza Press,5,1
creperies,34.23429,-118.53529,California Tikka Chicken,5,6
japanese,34.2015832,-118.5179595,Beeps Fast Food,5,66
southern,34.15481933,-118.4319206,Cafe La Praviana,4.5,303
salad,34.2235668,-118.5024951,Brent's Deli Northridge,4.5,231
indpak,34.194343,-118.502775,Coco D’s,4.5,119
hotdogs,34.20152664,-118.4834442,Vino Wine & Tapas Room,4,656
salvadoran,34.209185,-118.519326,Davenport's Restaurant,4.5,110
delis,34.2288925,-118.5603405,Kravings,4.5,2120
bbq,34.2007926,-118.5274644,Farm Table,4,318
cafes,34.17025,-118.54117,Shanghai Chef,4.5,755
breakfast_brunch,34.15327,-118.46117,Lakeside Restaurant & Lounge,4,2131
wine_bars,34.16474,-118.52607,Dough Girl,4,923
seafood,34.1563218,-118.4844206,The Sherman,4.5,606
steak,34.170882,-118.540669,Anejo Cantina and Grill,4,1045
breakfast_brunch,34.183,-118.44915,Peru's Taste,4,684
ramen,34.19354767,-118.5176832,Evergreen Restaurant,4,43
newamerican,34.1591812,-118.4992437,TJ Korean BBQ,3.5,1332
pizza,34.187102,-118.500762,Las Fuentes,4,631
cocktailbars,34.15179,-118.45203,Goto at Silog,4,665
mexican,34.15220299,-118.4550382,Hungry Fox,4,1749
peruvian,34.2202498,-118.5096455,Johnny Pacific,4,249
korean,34.2014924,-118.5169007,Nat's Early Bite Coffee Shop,4,213
korean,34.20125497,-118.5171888,Kao Hom,3.5,96
mexican,34.193982,-118.534377,Pho Viet Cali,4,1680
filipino,34.2209672,-118.4518747,Horseless Carriage Restaurant,4.5,157
breakfast_brunch,34.201484,-118.424446,Koko's Middle Eastern Restaurant,4,1135
latin,34.209713,-118.572096,Q's Chicken,4.5,1718
diners,34.1724,-118.44053,Tacos Hell Yeah,4.5,1110
thai,34.20053474,-118.5015391,Mega Kosher Market,4,291
vietnamese,34.20902317,-118.5275896,Heart's Coffee Shop,4.5,322
diners,34.2215612,-118.470211,Firehouse Chicken,4,330
mideastern,34.1943543,-118.502163,Papillon International Bakery,4.5,159
chickenshop,34.22146584,-118.4283154,Zig's Restaurant,5,88
mexican,34.2084911,-118.5187349,El Rancherito Restaurant,4,293
kosher,34.17174217,-118.5648967,Leo's Superfood Vegan Cafe,5,4
coffee,34.2082779,-118.5019343,Big Fat,3.5,270
chickenshop,34.1862681,-118.5356799,MacLeod Ale Brewing,5,1
desserts,34.2215599,-118.51033,Catch 818 Mariscos,4.5,203
tradamerican,34.1945534,-118.5188004,Adrian's Trattoria,3.5,235
mexican,34.2080429,-118.5200657,Tipsy Cow,4,140
vegan,34.2205805,-118.5097251,DeFranko's Submarines,4.5,126
burgers,34.208644,-118.51972,PABLITO'S TACOS,4,126
breweries,34.18194,-118.45458,Mr. Tako,4.5,427
seafood,34.21402,-118.48335,Costa Grande,4.5,74
italian,34.194101,-118.518946,Tacos Corona Restaurant,4,168
bars,34.15292925,-118.4599311,JOEY Woodland Hills,4,1368
italian,34.20765,-118.4835451,Bill's Hamburgers,4,531
mexican,34.201571,-118.4666868,Chick Me Out,4,87
catering,34.20700836,-118.5011368,AYCE Gogi,4.5,19
mexican,34.20022433,-118.4670971,Dizin Persian Cuisine,4.5,884
mexican,34.201669,-118.501572,Millie's Restaurant & Bakery,4,293
newamerican,34.18621,-118.605225,Sol Bee,4,2391
burgers,34.1792463,-118.4545366,King of Crabs,4.5,661
mediterranean,34.18279,-118.44915,Oro's Pizza & Bakery,4.5,111
korean,34.20001351,-118.4479131,Fresh Grill Mediterranean,4,1485
persian,34.19347,-118.53561,786 Degrees,4.5,358
bakeries,34.193717,-118.500152,viva la vegan tacos,3.5,171
tacos,34.22751158,-118.5270548,Odyssey,4.5,75
cafes,34.1701706,-118.5387697,Gen Korean BBQ House,4.5,1016
seafood,34.2087114,-118.5359251,Sweet Blessings by Cyler LLC,4.5,225
pizza,34.20206,-118.5012649,Ay Papa Que Rico,4.5,144
mediterranean,34.20198315,-118.467899,Belgium Waffle Haus,4.5,216
pizza,34.2304699,-118.40263,Szechuwan Garden,5,1857
vegan,34.26524456,-118.5024217,Golden City Chinese Cuisine,5,65
newamerican,34.28267624,-118.4731303,Vinh Loi Tofu,4,1638
korean,34.255146,-118.5373725,Urbane Cafe,4.5,3496
southern,34.200654,-118.440963,Lulu's Restaurant,5,145
caribbean,34.204423,-118.4484823,Martin Fierro Asados,4.5,512
waffles,34.2643767,-118.5270275,Pho So 1,4,644
mediterranean,34.18716148,-118.6012187,Toasted Bun,4,1299
chinese,34.17201,-118.54507,Firehouse Taverna,4.5,11
asianfusion,34.20236843,-118.5973774,So Sushi,4.5,1058
chinese,34.19402,-118.519233,LeBlanc Restaurant,4,244
vietnamese,34.201266,-118.539342,Joey's Tacos,4.5,1598
italian,34.18139565,-118.603558,Stonefire Grill,4,1143
newamerican,34.14314406,-118.4028301,Rococo Ramen,4.5,1811
salad,34.23479952,-118.5356086,Claudine Kitchen & Bakeshop,4.5,333
tradamerican,34.22073,-118.50153,La Croi,3.5,403
catering,34.23563004,-118.4847031,Chop Shop Butcher & Kitchen,5,34
vietnamese,34.18819787,-118.4653306,Teacoffhut,4,973
breakfast_brunch,34.20157,-118.44788,Kopan Ramen - Encino,3.5,54
greek,34.186252,-118.535377,MAMBO INTERNATIONAL KITCHEN,4,787
sushi,34.172496,-118.559896,VIP's Cafe,4.5,843
armenian,34.2002975,-118.5012549,Myungin Dumplings,4.5,82
tacos,34.20178119,-118.5365846,CF Food Kitchen,4.5,85
bbq,34.23821683,-118.5715172,MidiCi The Neapolitan Pizza Company,4,756
ramen,34.2576636,-118.5009044,Paragon Bar & Grill,4,385
cafes,34.15690123,-118.489091,Kickin KAsian - Encino,4,520
cafes,34.1708,-118.54019,FurnSaj Bakery & Restaurant,4.5,42
butcher,34.2727867,-118.5020551,Aura's Xquisit Food Xotic Juices,4.5,412
breakfast_brunch,34.25035,-118.46784,7Fusion,4.5,22
ramen,34.16239,-118.51569,Tamales House,4,1299
asianfusion,34.22077,-118.55318,O.Tofu & Pankko,4,228
breakfast_brunch,34.16797638,-118.5323715,Pita Pockets,4,460
cuban,34.160882,-118.51215,MUSSE,4,936
korean,34.23426433,-118.5583197,Kebab Halebi,4,99
newamerican,34.25772095,-118.4852219,Spumoni Restaurant,4.5,546
pizza,34.15104,-118.45129,Kopan Ramen- Northridge,4.5,2754
hotdogs,34.23207,-118.55418,Lechon de Manila,4,657
bars,34.22156,-118.51033,Fishbone Seafood,4,362
seafood,34.1618436,-118.51697,Mora Italiano,4.5,303
bakeries,34.273664,-118.501355,Ancora Cucina Italiana,5,799
juicebars,34.2013149,-118.5340147,Futaba Japanese Restaurant,4,428
asianfusion,34.1503,-118.44329,Leo & Lily,4.5,163
mexican,34.2091936,-118.5359251,Gasolina Cafe,4.5,207
burgers,34.24161,-118.56114,The Drunken Crab,4.5,668
korean,34.256618,-118.500207,New York Chicken & Gyro,4.5,1303
mediterranean,34.15229,-118.46704,El Rincon Maya,4.5,389
lebanese,34.23638419,-118.5375611,Ensenada Fish Tacos,4.5,908
korean,34.22427745,-118.5358497,Valley Sandwiches,4.5,319
mideastern,34.2018433,-118.4673033,Q Kabob,4.5,334
korean,34.2082551,-118.5265345,Mi Ranchito Veracruz,3.5,425
italian,34.15141,-118.44978,Pure Banquet Hall,4.5,834
ramen,34.24132361,-118.5589878,Mariscos Puerto Angel,4,909
desserts,34.1940549,-118.4578437,Bird Box,4.5,196
seafood,34.1721,-118.53639,The Crabby Crab,4.5,676
venues,34.161883,-118.513959,Mistral,4,252
italian,34.1727676,-118.5617447,Hongkong Banjum by Paik's Noodle,4.5,316
ramen,34.2355849,-118.5346659,The Local Peasant - Sherman Oaks,4,598
cafes,34.16816549,-118.6151487,Sam Woo BBQ,4,1631
spanish,34.166487,-118.591401,Nick's Kitchen,4.5,598
coffee,34.147846,-118.431948,PSY Street Kitchen,4.5,181
tradamerican,34.1846216,-118.6050538,Melody's Fresh Mexican Kitchen,4,904
seafood,34.2008563,-118.4242699,Ella's Jüs,4,1416
mediterranean,34.20798,-118.60629,Lorenas Bomb Tacos,5,1045
mexican,34.16964,-118.53903,Lum-Ka-Naad Thai Restaurant,5,111
tacos,34.18628071,-118.5124486,Chi's Chinese Cuisine,4.5,17
sandwiches,34.202528,-118.536226,Joyce's Coffee Shop and Restaurant,4.5,118
persian,34.1939351,-118.509382,Van Nuys Pizza & Chicken,4.5,21
mexican,34.209078,-118.424459,On The Thirty,5,588
mediterranean,34.194293,-118.502784,Garden Cafe,4.5,38
mexican,34.2009851,-118.5007852,Tijuana Grill,4,103
chicken_wings,34.17920533,-118.404956,Tacos El Ranchero Chido,4.5,158
seafood,34.15244286,-118.4490803,Steakology,4,932
vietnamese,34.202064,-118.536206,Flame Pizzeria,4,654
french,34.146982,-118.42576,Kababe Grill,4.5,407
korean,34.26386,-118.52304,Abuela's Food Truck,4.5,401
gastropubs,34.149048,-118.439201,Hummus Bar & Grill,4,1567
tradamerican,34.2086105,-118.5008735,Kickin KAsian,3.5,29
salad,34.14975375,-118.4413927,Krimsey's Cajun Kitchen,4.5,1277
bbq,34.187779,-118.465445,Mona's Kitchen,4,633
turkish,34.1927443,-118.5621051,Chop Stop,4.5,221
burgers,34.15253,-118.46078,Sola Japanese Izakaya Dining,4.5,337
italian,34.161316,-118.514502,Tel Aviv Fish Grill,3.5,791
caribbean,34.22785,-118.500898,Sol y Luna,4,341
mexican,34.19332123,-118.5364609,On Tilt Pinball,4,652
juicebars,34.20143659,-118.4830923,C-Viche Express,4.5,149
streetvendors,34.19621,-118.53647,Hirosa Sushi & Japanese Cuisine,4.5,42
thai,34.23200212,-118.5358822,Lola's Baja Tacos,4,1293
chinese,34.2456698,-118.5370086,Steeple House Coffee,4,774
diners,34.23156,-118.53568,Breadologie Bakery,4,383
pizza,34.20177,-118.46716,Ramen Nippon,4,8
newamerican,34.15099,-118.45211,Nada Fresh Mexican Grill,4,1312
coffee,34.2293663,-118.5539398,Dark Horse Tavern,4.5,651
japanese,34.15168159,-118.4484332,Tel Aviv Grill,4,1374
breakfast_brunch,34.1495597,-118.4316976,R Coffee House,4.5,1564
bars,34.14875,-118.43381,House of Galbi,4,592
mexican,34.213058,-118.466416,AAA Food,4.5,55
french,34.14818768,-118.4314417,Stinkin Crawfish - North Hills,3.5,537
tacos,34.2082751,-118.5094535,Taj Mahal,4.5,11
steak,34.1857454,-118.6057551,Del Solar Fish Tacos,4,143
pizza,34.1939749,-118.55437,Q. Mediterranean Restaurant,4.5,519
kebab,34.258563,-118.539586,H Salt Fish & Chips,5,149
tradamerican,34.23597742,-118.5352484,Les Sisters Southern Kitchen & BBQ,4,700
newamerican,34.15942764,-118.50354,Larsen's Steakhouse - Encino,4,796
puertorican,34.169362,-118.524942,A & H Shawarma,5,3
mideastern,34.1712856,-118.5419859,Señor Sol Restaurante,4,1083
seafood,34.24372938,-118.5363361,Nicola's Kitchen,4,1141
vegan,34.18635717,-118.4140255,Lido Pizza,4.5,952
lebanese,34.172226,-118.5470935,Honey Baked Ham Company,4.5,52
salad,34.2235668,-118.5024951,Boneyard Bistro,4,22
tapasmallplates,34.155433,-118.480343,Hook'd Fish Grill,4.5,157
breakfast_brunch,34.17237,-118.54809,Doctor Hogly Wogly's Tyler Texas BBQ,5,189
mexican,34.17308,-118.56021,Marmalade Cafe - Sherman Oaks,4,1914
sportsbars,34.200042,-118.447735,Duri Snack,5,9
mexican,34.22875,-118.485544,Guido's Pizza & Pasta,4.5,6
japanese,34.228898,-118.529192,H.O.M. Italian Eatery,4.5,187
seafood,34.26516988,-118.5032559,Bluebird Brasserie,4,1096
cafes,34.2210778,-118.4221384,Poseidon Restaurant & Lounge,5,193
bakeries,34.26518,-118.516,Bistrot Paris,4.5,344
ramen,34.19588852,-118.5356216,Bamboo Bistro,3.5,862
mexican,34.20341014,-118.466065,Pizza Wagon Of Brooklyn,4.5,204
newamerican,34.170097,-118.536384,Anarbagh,4,307
falafel,34.1611199,-118.50806,Cilantro Mexican Grill,4.5,716
creperies,34.26464414,-118.52196,Tomato Patch,4,485
korean,34.1562335,-118.4801666,Hawaiian Shaka Burger,4,506
restaurants,34.212823,-118.498347,Kobee Factory,5,1
ramen,34.15253,-118.46078,Corn N' Crab,4.5,736
cajun,34.23584174,-118.4665448,Uncle Johnny's Burgers,4.5,291
indpak,34.163834,-118.520946,Frankie's Italian Kitchen,4.5,413
foodtrucks,34.2245216,-118.4993517,Captain's Sub Shop,4.5,147
mediterranean,34.19401619,-118.5092266,Kountry Folks,5,1
pubs,34.148148,-118.430145,Numero Uno Pizza,4,979
fishnchips,34.2082551,-118.5265999,Kurrypinch,3.5,87
steak,34.181341,-118.603069,II Fornaio,4,879
cajun,34.25695,-118.6045,Health Nut - Sherman Oaks,4,875
steak,34.156986,-118.483966,Balboa Sub Shop,4,459
mexican,34.2242031,-118.5357325,Follow Your Heart Natural Foods Market & Cafe,4.5,231
mexican,34.23817682,-118.5364027,Chuy’s Tacos Dorados,4,720
italian,34.1673,-118.59029,Chios Peruvian Grill,4,540
pizza,34.18627,-118.46533,Once Upon A Dream,4,684
meats,34.25705701,-118.537683,Public School 818,4,578
bbq,34.14771,-118.428306,Domingo's Italian Deli,4,1266
seafood,34.25594,-118.535982,94th Aero Squadron,4.5,484
bbq,34.21899,-118.46652,Chio's Peruvian Grill,3.5,1233
breakfast_brunch,34.15222057,-118.4576017,Andy's Surf N Turf Tacos,4,964
